,idf_weights
31third,5.543294782270004
31statements,5.543294782270004
31rate,5.543294782270004
38basis,5.543294782270004
38our,5.543294782270004
38part,5.543294782270004
31note,5.543294782270004
31item,5.543294782270004
31from,5.543294782270004
38results,5.543294782270004
31enterprise,5.543294782270004
38we,5.543294782270004
31customers,5.543294782270004
unsafe,5.543294782270004
312019,5.543294782270004
3119,5.543294782270004
39a,5.543294782270004
30we,5.543294782270004
30to,5.543294782270004
31other,5.543294782270004
3315,5.543294782270004
387operating,5.543294782270004
37to,5.543294782270004
32we,5.543294782270004
371ebu,5.543294782270004
undivided,5.543294782270004
32substantial,5.543294782270004
371municipal,5.543294782270004
32potential,5.543294782270004
32materially,5.543294782270004
32indemnifications,5.543294782270004
37accounting,5.543294782270004
37adjusts,5.543294782270004
37an,5.543294782270004
37arps,5.543294782270004
37brazil,5.543294782270004
underwriters,5.543294782270004
32adjusted,5.543294782270004
37continue,5.543294782270004
undervalues,5.543294782270004
37expenditures,5.543294782270004
maintainable,5.543294782270004
32forward,5.543294782270004
37financing,5.543294782270004
32delays,5.543294782270004
37inherent,5.543294782270004
37item,5.543294782270004
37obligations,5.543294782270004
37our,5.543294782270004
37part,5.543294782270004
37securities,5.543294782270004
37the,5.543294782270004
32certification,5.543294782270004
37critical,5.543294782270004
19balances,5.543294782270004
44the,5.543294782270004
44transaction,5.543294782270004
52specific,5.543294782270004
20interest,5.543294782270004
20in,5.543294782270004
violet,5.543294782270004
52u,5.543294782270004
20employee,5.543294782270004
tola,5.543294782270004
52unpredictable,5.543294782270004
20counterparty,5.543294782270004
20cadence,5.543294782270004
52various,5.543294782270004
208corporate,5.543294782270004
207mortgage,5.543294782270004
52we,5.543294782270004
52item,5.543294782270004
to26table,5.543294782270004
virtualizes,5.543294782270004
2045,5.543294782270004
logmein,5.543294782270004
53information,5.543294782270004
tjca,5.543294782270004
2033f,5.543294782270004
2032d,5.543294782270004
visentin,5.543294782270004
53our,5.543294782270004
2031,5.543294782270004
tipped,5.543294782270004
tip,5.543294782270004
53rapid,5.543294782270004
53various,5.543294782270004
530net,5.543294782270004
2020implementation,5.543294782270004
52in,5.543294782270004
20note,5.543294782270004
513,5.543294782270004
21in,5.543294782270004
21gross,5.543294782270004
21gilti,5.543294782270004
517,5.543294782270004
touted,5.543294782270004
51changes,5.543294782270004
21fiscal,5.543294782270004
21due,5.543294782270004
touch,5.543294782270004
51claims,5.543294782270004
51discussion,5.543294782270004
51if,5.543294782270004
vincent,5.543294782270004
52from,5.543294782270004
51materially,5.543294782270004
51our,5.543294782270004
21cost,5.543294782270004
51signature,5.543294782270004
217operating,5.543294782270004
mammen,5.543294782270004
51signaturepursuant,5.543294782270004
51we,5.543294782270004
521,5.543294782270004
521u,5.543294782270004
20the,5.543294782270004
20service,5.543294782270004
52a,5.543294782270004
52desktop,5.543294782270004
52financial,5.543294782270004
51might,5.543294782270004
21international,5.543294782270004
34in,5.543294782270004
logistic,5.543294782270004
560,5.543294782270004
201730table,5.543294782270004
563mbu,5.543294782270004
564,5.543294782270004
201728table,5.543294782270004
564mortgage,5.543294782270004
therewith,5.543294782270004
56diluted,5.543294782270004
2016revenue,5.543294782270004
margaret,5.543294782270004
56financial,5.543294782270004
1xnm,5.543294782270004
56in,5.543294782270004
56increasing,5.543294782270004
201731table,5.543294782270004
56item,5.543294782270004
margin3,5.543294782270004
56total,5.543294782270004
1licensees26,5.543294782270004
1form,5.543294782270004
57changes,5.543294782270004
57credit,5.543294782270004
57related,5.543294782270004
19quarters,5.543294782270004
580,5.543294782270004
19on,5.543294782270004
lockwood,5.543294782270004
19note,5.543294782270004
587,5.543294782270004
58a,5.543294782270004
56revenues,5.543294782270004
timothy,5.543294782270004
2017americas,5.543294782270004
55the,5.543294782270004
542mortgage,5.543294782270004
login,5.543294782270004
visits,5.543294782270004
2019in,5.543294782270004
2018september,5.543294782270004
549,5.543294782270004
54item,5.543294782270004
2018june,5.543294782270004
54signaturepursuant,5.543294782270004
54tend,5.543294782270004
mapping,5.543294782270004
20186,5.543294782270004
54we,5.543294782270004
20181,5.543294782270004
55vanguard,5.543294782270004
20180,5.543294782270004
thru,5.543294782270004
throughs,5.543294782270004
volvo,5.543294782270004
thrive,5.543294782270004
measurementthis,5.543294782270004
55certain,5.543294782270004
mar,5.543294782270004
55claims,5.543294782270004
55if,5.543294782270004
2017infrastructure,5.543294782270004
55licenses,5.543294782270004
threadripper,5.543294782270004
55part,5.543294782270004
55potential,5.543294782270004
2017we,5.543294782270004
44to,5.543294782270004
21item,5.543294782270004
toyota,5.543294782270004
25403,5.543294782270004
vat,5.543294782270004
transporting,5.543294782270004
25402,5.543294782270004
468,5.543294782270004
46beyond,5.543294782270004
24we,5.543294782270004
24used,5.543294782270004
46during,5.543294782270004
24the,5.543294782270004
transparent,5.543294782270004
46liquidity,5.543294782270004
46otherduring,5.543294782270004
24th,5.543294782270004
259mbu,5.543294782270004
46pc,5.543294782270004
24of,5.543294782270004
46penalties,5.543294782270004
24item,5.543294782270004
46risks,5.543294782270004
24included,5.543294782270004
46signaturespursuant,5.543294782270004
24fair,5.543294782270004
venturesthe,5.543294782270004
46workers,5.543294782270004
venturethe,5.543294782270004
24delivering,5.543294782270004
472jul,5.543294782270004
24certain,5.543294782270004
478,5.543294782270004
24on,5.543294782270004
47cloud,5.543294782270004
25euros,5.543294782270004
45provision,5.543294782270004
452other,5.543294782270004
452total,5.543294782270004
26refer,5.543294782270004
26our,5.543294782270004
45a,5.543294782270004
26operating,5.543294782270004
45at,5.543294782270004
validly,5.543294782270004
26off,5.543294782270004
26note,5.543294782270004
26mbu,5.543294782270004
value2017,5.543294782270004
26in,5.543294782270004
45borrowings,5.543294782270004
25inventory,5.543294782270004
45credit,5.543294782270004
45during,5.543294782270004
45general,5.543294782270004
26applications,5.543294782270004
26amount,5.543294782270004
45otherin,5.543294782270004
2615,5.543294782270004
treats,5.543294782270004
25we,5.543294782270004
25streamline,5.543294782270004
25results,5.543294782270004
25other,5.543294782270004
variably,5.543294782270004
25more,5.543294782270004
25liquidityour,5.543294782270004
26contingenciessee,5.543294782270004
21removing,5.543294782270004
47convertible,5.543294782270004
24annum,5.543294782270004
22segment,5.543294782270004
22results,5.543294782270004
22note,5.543294782270004
497u,5.543294782270004
49applications,5.543294782270004
49by,5.543294782270004
49credit,5.543294782270004
22item,5.543294782270004
22information,5.543294782270004
lowell,5.543294782270004
lounge,5.543294782270004
veterans,5.543294782270004
vfc,5.543294782270004
vfn,5.543294782270004
23company,5.543294782270004
4k,5.543294782270004
22ended,5.543294782270004
4th,5.543294782270004
22critical,5.543294782270004
22autodesk,5.543294782270004
50acquisition,5.543294782270004
50as,5.543294782270004
22assets,5.543294782270004
2252015,5.543294782270004
victor,5.543294782270004
50part,5.543294782270004
50purchase,5.543294782270004
50the,5.543294782270004
50u,5.543294782270004
50various,5.543294782270004
4pts,5.543294782270004
24as,5.543294782270004
23concentration,5.543294782270004
23dickey,5.543294782270004
47gains,5.543294782270004
24and,5.543294782270004
47item,5.543294782270004
24amendments,5.543294782270004
244mortgage,5.543294782270004
47liquidity,5.543294782270004
47measures,5.543294782270004
243operating,5.543294782270004
47obligations,5.543294782270004
47our,5.543294782270004
47part,5.543294782270004
2400g,5.543294782270004
47products,5.543294782270004
47signature,5.543294782270004
48the,5.543294782270004
47signaturespursuant,5.543294782270004
47we,5.543294782270004
23revenue,5.543294782270004
23note,5.543294782270004
483,5.543294782270004
23item,5.543294782270004
48could,5.543294782270004
48credit,5.543294782270004
48errors,5.543294782270004
48global,5.543294782270004
23intangible,5.543294782270004
48industry,5.543294782270004
48our,5.543294782270004
48stock,5.543294782270004
23income,5.543294782270004
47united,5.543294782270004
plansrestricted,5.543294782270004
biometric,5.543294782270004
831,5.543294782270004
contentsthreats,5.543294782270004
contentsthose,5.543294782270004
contentsthird,5.543294782270004
contentsterms,5.543294782270004
contentsterm,5.543294782270004
contentstemporary,5.543294782270004
reformenacted,5.543294782270004
contentssupport,5.543294782270004
contentssubstantially,5.543294782270004
contentssubsequent,5.543294782270004
contentsstrong,5.543294782270004
contentsstrategic,5.543294782270004
hunter,5.543294782270004
contentsslower,5.543294782270004
contentssince,5.543294782270004
contentstotal,5.543294782270004
contentssignificant,5.543294782270004
refinances,5.543294782270004
refiled,5.543294782270004
contentswhen,5.543294782270004
contentswere,5.543294782270004
contentsweighted,5.543294782270004
reese,5.543294782270004
contentswarrantsseparately,5.543294782270004
reevaluating,5.543294782270004
contentswarranties,5.543294782270004
hrc,5.543294782270004
hro,5.543294782270004
contentsvaluation,5.543294782270004
contentsuses,5.543294782270004
contentsunrealized,5.543294782270004
contentstranslation,5.543294782270004
contentstransfer,5.543294782270004
contentstransactional,5.543294782270004
contentstransaction,5.543294782270004
operationsthird,5.543294782270004
contentsshould,5.543294782270004
contentsshare,5.543294782270004
reimburses,5.543294782270004
reinstated,5.543294782270004
contentsrelated,5.543294782270004
contentsregistrations,5.543294782270004
reinvented,5.543294782270004
contentsreductions,5.543294782270004
contentsrecognition,5.543294782270004
contentsreclassificationscertain,5.543294782270004
contentsrecently,5.543294782270004
contentsreceivables,5.543294782270004
contentsrates,5.543294782270004
contentsrate,5.543294782270004
rejecting,5.543294782270004
rejection,5.543294782270004
contentsquantitative,5.543294782270004
contentsremaining,5.543294782270004
contentsrepay,5.543294782270004
contentsrepurchased,5.543294782270004
contentsreputational,5.543294782270004
hunting,5.543294782270004
contentsservice,5.543294782270004
contentsseptember,5.543294782270004
operationssecond,5.543294782270004
contentssee,5.543294782270004
contentssecurities,5.543294782270004
contentssec,5.543294782270004
contentswhile,5.543294782270004
contentsseasonalityprocessing,5.543294782270004
contentssabotage,5.543294782270004
contentsrevenuesour,5.543294782270004
contentsresult,5.543294782270004
operationson,5.543294782270004
contentsrequirements,5.543294782270004
contentsrequirement,5.543294782270004
reimagine,5.543294782270004
contentssafe,5.543294782270004
contentspurchase,5.543294782270004
contentswithout,5.543294782270004
hough,5.543294782270004
csr,5.543294782270004
otheron,5.543294782270004
reallocating,5.543294782270004
otherall,5.543294782270004
other14,5.543294782270004
hat,5.543294782270004
creditable,5.543294782270004
cpu,5.543294782270004
cpm,5.543294782270004
originates,5.543294782270004
reborrowed,5.543294782270004
hays,5.543294782270004
recalculated,5.543294782270004
coverages,5.543294782270004
recalibrate,5.543294782270004
ourconsolidated,5.543294782270004
countries66table,5.543294782270004
cup,5.543294782270004
curt,5.543294782270004
rapids,5.543294782270004
rar,5.543294782270004
outpacing,5.543294782270004
guangdong,5.543294782270004
cyberattackers,5.543294782270004
ratewe,5.543294782270004
rba,5.543294782270004
customersno,5.543294782270004
customersin,5.543294782270004
customersas,5.543294782270004
reacquisition,5.543294782270004
customers681,5.543294782270004
customers540,5.543294782270004
customerour,5.543294782270004
haifa,5.543294782270004
currents,5.543294782270004
counterclaimed,5.543294782270004
coterminous,5.543294782270004
hedgesduring,5.543294782270004
hgx,5.543294782270004
controversial,5.543294782270004
highlighting,5.543294782270004
optionsduring,5.543294782270004
contrail,5.543294782270004
contractupon,5.543294782270004
hindsight,5.543294782270004
recruiter,5.543294782270004
optimizations,5.543294782270004
holdback,5.543294782270004
recursive,5.543294782270004
contingenciesvirnetx,5.543294782270004
homogeneous,5.543294782270004
contingencieshatamian,5.543294782270004
redetermination,5.543294782270004
converge,5.543294782270004
converges,5.543294782270004
cook,5.543294782270004
cooled,5.543294782270004
costsin,5.543294782270004
costsgeneral,5.543294782270004
costsfirst,5.543294782270004
costsduring,5.543294782270004
costsdirect,5.543294782270004
costsas,5.543294782270004
corroborate,5.543294782270004
housed,5.543294782270004
corrected,5.543294782270004
corporation11,5.543294782270004
corporatenotes,5.543294782270004
recognitionin,5.543294782270004
henshall,5.543294782270004
recognitionsignificant,5.543294782270004
herewith10,5.543294782270004
hesitant,5.543294782270004
corporation12,5.543294782270004
i7,5.543294782270004
contentsprovisional,5.543294782270004
contentsprovided,5.543294782270004
operations27item,5.543294782270004
contentsfair,5.543294782270004
contentsexposure,5.543294782270004
contentsexplanation,5.543294782270004
reportingeffective,5.543294782270004
operations23item,5.543294782270004
contentsestimated,5.543294782270004
contentsenvironmental,5.543294782270004
contentsending,5.543294782270004
repositioning,5.543294782270004
